종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
모비데이즈,363260,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-20: 주식등의대량보유상황보고서(일반) | 2026-08-20: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-18: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-13: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-12: 반기보고서 (2026.06)",12
SDN,099220,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-18: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-06: 임시주주총회결과               | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",4
파라택시스코리아,288330,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-08-20: 주권매매거래정지              (투자자 보호) | 2026-08-20: 기타시장안내              (정리매매 보류 관련) | 2026-08-20: 기타경영사항(자율공시)              (상장폐지 결정 효력정지 가처분신청) | 2026-08-19: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-08-19: 기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),9
샤페론,378800,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-09-01: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-12: 반기보고서 (2026.06) | 2026-08-11: 주요사항보고서(자기전환사채만기전취득결정) | 2026-08-06: 임시주주총회결과               | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",5
인콘,083640,-60,🚨 YES,"[기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정)",,"[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-08-25: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-18: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-07: 임시주주총회결과               | 2026-08-06: [기재정정]주요사항보고서(전환사채권발행결정)",5
육일씨엔에쓰,191410,-60,🚨 YES,[첨부정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[첨부정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-09-01: [기재정정]소액공모공시서류(지분증권) | 2026-09-01: [첨부정정]주요사항보고서(유상증자결정) | 2026-09-01: [기재정정]주요사항보고서(유상증자결정) | 2026-08-28: 소액공모공시서류(지분증권) | 2026-08-26: 주요사항보고서(유상증자결정),11
랩지노믹스,084650,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-27: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-20: 전환가액의조정              (제5회차) | 2026-08-18: 독립이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-08-18: 임시주주총회결과               | 2026-08-14: 반기보고서 (2026.06)",8
베셀,177350,-60,🚨 YES,기타시장안내              ((관리종목지정우려종목)(시가총액 200억원 미달)) | 주권매매거래정지해제              (액면병합 주권 변경상장),,기타시장안내              ((관리종목지정우려종목)(시가총액 200억원 미달))(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-08-31: 전환가액의조정              (제10회차) | 2026-08-28: 기타시장안내              ((관리종목지정우려종목)(시가총액 200억원 미달)) | 2026-08-14: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-14: 반기보고서 (2026.06),4
대양금속,009190,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-08-31: 전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)               | 2026-08-31: [기재정정]주요사항보고서(유상증자결정) | 2026-08-28: 소액공모공시서류(지분증권) | 2026-08-28: 주요사항보고서(유상증자결정) | 2026-08-28: 임원ㆍ주요주주특정증권등소유상황보고서,21
윙스풋,335870,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-31: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-08-27: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",4
LK삼양,225190,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-31: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-20: 임시주주총회결과               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-05: 주주총회소집공고",5
다산솔루에타,154040,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-28: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-28: 주식등의대량보유상황보고서(일반) | 2026-08-28: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-28: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-24: 임원ㆍ주요주주특정증권등소유상황보고서",14
이스트에이드,239340,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-31: 주주명부폐쇄기간또는기준일설정               | 2026-08-31: 주주총회소집결의              (임시주주총회) | 2026-08-25: 주식등의대량보유상황보고서(일반) | 2026-08-25: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-20: 임원ㆍ주요주주특정증권등거래계획철회보고서",9
형지글로벌,308100,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-24: [기재정정]사채원리금미지급발생(자율공시)               | 2026-08-18: 사채원리금미지급발생(자율공시)               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",5
